id	name	school	researchlevel	path1	pathlevel1	path2	pathlevel2	effect_record_id	effects_count	precision	fatiguecost	gemcost	next_spell	description	test
964	Cross Breeding	6	3	7	1	6	1	1582	1019	0	0	15	0	Hundreds of different creatures from mice to humans are magically cross-bred and grown in an effort to produce a powerful monster. Most offspring die early, but some survive and are bound to serve their creator. Luck is required to breed the more powerful creatures.	
965	Blood Feast	6	3	7	2	-1	0	1583	1	0	0	5	0	The caster has learned the recuperative secrets of cannibalism. In a gruesome ritual lasting a month he consumes the blood and feast of ritually purified sacrifices. The blood feast requires copious amount of flesh and blood of unpurified victims as well however, so the populace in the province where the caster resides is slaughtered in great quantities. The flesh and blood of the victims rejuvenates the caster, healing him of all or at least most afflictions. Bloodmages who partakes too often in blood feasts often develop uncontrollable cravings for human flesh.	
966	Bind Serpent Fiend	6	4	7	1	-1	0	1584	1	0	0	5	0	The caster sacrifices several blood slaves to contact and bind a Serpent Fiend. Serpent Fiends are bat-winged, serpent-like demons summoned from the Abyss. Their bite is highly venomous.	
967	Blood Lust	6	4	7	2	-1	0	1585	1	0	0	1	0	By sacrificing blood, the mage awakens the blood lust of demons, giving them increased strength during battle.	
968	Hellfire	6	4	7	1	0	2	1586	2	0	0	1	0	The caster opens a channel to the Inferno through which the dark flames of the sulphur lake pour. Those burned by the hellish flames will suffer infernal pains.	
969	Bind Storm Demon	6	4	7	2	1	2	1587	1	0	0	7	0	The caster sacrifices several blood slaves to contact and bind a Storm Demon. Storm Demons are devils of the tempest realm. The bodies of the Storm Demons consist partly of storm clouds. They are ethereal and can unleash blasts of infernal lightning upon their enemies.	
970	Bind Demon Knight	6	4	7	2	3	2	1588	1	-2	0	5	0	The caster sacrifices several blood slaves to summon and bind a Demon Knight to his service. The Demon Knight is an armored demon riding a demonic steed with glowing red eyes. Demon Knights are horrible to behold and their mere presence will cause panic among weaker troops.	
971	Call Lesser Horror	6	4	7	2	4	2	1589	1	-2	0	2	0	The caster sacrifices human blood to attract a Lesser Horror. The being will feed off the fear and suffering of dying soldiers and will continue to attack everyone on the battlefield until slain.	
972	Rain of Toads	6	5	7	3	6	1	1590	1	0	0	20	0	The caster creates a horrible omen, turning the falling rain in a target province into toads. The target province will suffer from unrest and misfortune. Soldiers stationed in the province will risk becoming diseased when dead toads fester in the wells.	
973	Blood Fecundity	6	4	7	2	6	2	1591	1	0	0	10	0	The mage performs a great blood ceremony in order to increase the fertility of the land. The spell lasts longer if more slaves are sacrificed.	
974	Hellbind Heart	6	5	7	2	-1	0	1592	1	100	0	1	0	The caster binds an enemy soul to his service.	
975	Horde from Hell	6	5	7	4	-1	0	1593	25	0	0	44	0	The caster sends a horde of Imps led by a Devil to a distant province. The horde remains after battle and may continue to wreak havoc in neighboring provinces.	
976	Bloodletting	6	5	7	4	-1	0	1594	1	0	0	4	0	With this arduous spell, the mage tries to drain blood from everyone in the vicinity. All drained blood will be added to the mage's life force.	
977	Bind Succubus	6	5	7	4	-1	0	1595	1	-2	0	66	0	The caster sacrifices several blood slaves to contact and bind a Succubus, or demon lover. Succubi have the appearance of beautiful naked women with leathery bat-wings. They are able to enter the dreams of men to seduce and corrupt their souls. A Succubus that successfully seduces an enemy commander will take him from his bed and fly him home to her master where he will serve until he dies.	
978	Wrath of Pazuzu	6	5	7	1	1	3	1596	1	0	0	15	0	The caster unleashes an infernal tempest from the realm of Pazuzu upon a province. The storm is anything but natural and shedim, servants of Pazuzu, can be heard bellowing in the gale. The storm causes unrest and devastation upon a province.	
979	Awaken Dark Vines	6	5	7	1	6	3	1597	2	0	0	12	0	The caster spills sacrificial blood in the depths of dark forests to awaken forces that have slept since the coming of man. Dark Vines are huge beasts composed of roots, vines and blood-drenched moss.	
980	Send Lesser Horror	6	5	7	2	4	3	1598	1	0	0	9	0	The caster sends a Lesser Horror to attack a distant province. The Lesser Horror will try to annihilate any army not hiding inside a fortress before disappearing.	
981	Summon Illearth	6	5	7	2	3	2	1599	1	0	0	2	0	The caster summons an Earth Elemental to aid him in a battle. The earth elemental will be corrupted by the use of blood to summon it and the result is known as an illearth elemental. Illearth elementals are just as strong as real earth elementals and the blood gives them power to regenerate wounds even faster. Elementals shrink when they are hit by powerful strikes.	
982	Harm	6	6	7	2	-1	0	1600	1	5	0	1	35	This spell causes severe damage to the victims' chests and stomachs. The unfortunate victims will start to cough up blood and will most likely never fully recover from the harm done to them. Lifeless beings are immune to this spell.	
983	Rejuvenate	6	6	7	1	-1	0	1601	1	0	0	10	0	The mage drenches himself in the blood of ten young girls in an attempt to become younger. Each offered girl will make the caster one year younger.	
984	Infernal Disease	6	6	7	5	-1	0	1602	1	0	0	5	0	This ritual starts with a month of scribing complex magic symbols and eventually culminates with the sacrifice of five young girls. When the ritual is finished, a Disease Demon is bound and ordered to attack an enemy commander wherever in the world the caster chooses. The demon is very deadly and should be a sure way to kill an enemy.	
985	Ritual of Five Gates	6	6	7	5	-1	0	1603	1	0	0	28	73	The demonologist inscribes a pentagram on the floor of his summoning chamber and opens a gate in each point of the star. Fiends from five infernal realms enter this world simultaneously in an attempt to prevent forces from the other gates from emerging. Trapped by the pentagram, all five are bound by the demonologist for a lifetime and a day.	
986	Bind Ice Devil	6	6	7	3	2	3	1604	1	-2	0	88	0	The Blood mage sacrifices several blood slaves to contact and bind one of the six Ice Devils. Each Ice Devil is the ruler of one of the six icy realms of Kokytos, the cold lands of the Inferno. Their large bodies are composed of ice and they are constantly surrounded by a wind of infernal cold. Ice Devils are powerful mages of Water, but it is their physical might that sets them apart as generals of the Infernal wars.	
987	Call Horror	6	6	7	3	4	3	1605	1	-2	0	3	0	The caster sacrifices human blood to attract a Horror. The being will feed on the fear and suffering of dying soldiers and will continue to attack everyone on the battlefield until all are dead.	
988	Leech	6	7	7	1	-1	0	1606	1	100	0	1	0	The mage drains the life force of a small group of enemies. The life force drained will be used to heal and reinvigorate the mage.	
989	Blood Rain	6	7	7	3	-1	0	1607	1	0	0	3	0	Blood pours down over the battlefield, lowering everyone's morale.	
990	Bind Arch Devil	6	7	7	4	0	2	1608	1	0	0	99	0	The Blood mage sacrifices several blood slaves to contact and bind one of the five Arch Devils to serve him. Arch Devils are the lords of the fiery regions of the Inferno. Winged and powerful, they lead the armies of the Inferno. They wield terrible weapons and can use their barbed tails to lash out at enemies, but it is their skill with Fire magic that makes them truly fearsome. Arch Devils radiate heat and are impervious to flames. Once an Arch Devil dies, it returns whence it came and can be summoned once again.	
991	Father Illearth	6	7	7	3	3	4	1609	1	0	0	85	0	The Blood mage spills sacrificial blood on the ground to awaken Pedoseion, the fallen King of Elemental Earth. The spirit is horribly tainted by the blood and has lost some of its connection with the Earth. In return, however, Pedoseion has gained knowledge of the power and cravings of Blood.	
992	Curse of Blood	6	7	7	3	5	4	1610	1	0	0	77	0	The caster creates a Vampire Lord by cursing the blood of a suitable human servant. The Vampire Lord is an immortal being of great magic power, able to afflict others with the curse of vampirism.	
993	Blood Rite	6	7	7	2	5	2	1611	3	-2	0	33	0	The caster curses a few human thralls with vampirism. The vampires are immortal and will be reborn in their master's citadel, should they be killed.	
994	Send Dream Horror	6	7	7	3	4	4	1612	1	0	0	15	0	The caster sends a Defiler of Dreams to attack a distant province. The Dream Horror will project nightmares and feed on the emotional distress of its victims. Unrest will increase in the province until the Horror is found and slain.	
995	Dome of Corruption	6	7	7	4	4	4	1613	1	0	0	20	0	The caster seals a pact with Horrors. The Horrors create a dome that protects the province from most spells (75 percent protection) that originate from outside the warded province. Trying to cast a spell through this dome is very dangerous and might drive the casting mage insane. The pact has a downside too, which will become apparent to mages living under the dome. The creators of the dome will occasionally attack and consume a mage. The dome will dissolve instantly if the caster of this ritual dies.	
